# TESS Object of Interest
# File Created: 2019-10-29
# Sectors: S0001-S0015
# Date of previous TOI list release: 2019-10-17
Source Pipeline,TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Uncertainty,Orbital Period Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Edited
spoc,77156829,696.01,PC,68.177600,-39.786700,10.510000,0.060000,1411.473809,0.001021,0.860233,0.000033,0.546540,0.217799,641.263125,74.166756,"5, 4",,4.890440,0.492117,1,0.361000,0.076000,1.071212,0.403654,811.407843,3450.000000,111.000000,102.441943,9.965629,False,1,4,1,1,4,4,4,2019-05-17T19:12:59+00:00,2019-10-17 00:41:41.840847+00:00
spoc,77228304,456.01,PC,69.116194,-41.246255,15.703000,0.018000,1410.950640,0.001209,0.336826,0.000017,0.883311,0.114655,18251.292089,2199.779500,"5, 4",,4.438000,0.000000,1,1.000000,0.000000,15.240658,1.416672,2619.630824,5780.000000,0.000000,11129.646474,10.402103,False,3,4,3,3,4,4,4,2019-06-06T20:53:59+00:00,2019-10-17 00:41:41.855127+00:00
spoc,89256802,457.01,PC,58.724900,-26.423700,13.801000,0.273000,1411.560890,0.001288,1.176044,0.000103,0.982435,0.097701,15114.523729,1592.319200,4,hint of odd-even,5.089620,0.539242,1,0.183000,0.041000,2.805385,1.522052,535.361631,3054.000000,97.000000,19.413774,13.896864,False,2,4,2,2,4,4,4,2019-02-08T19:54:07+00:00,2019-10-17 00:41:48.086104+00:00
spoc,176831592,463.01,PC,48.956916,-32.802464,9.062000,0.021000,1411.535068,0.001297,1.266876,0.000097,1.976753,0.082404,3508.552918,124.856970,4,some odd-even,4.170000,0.160000,1,1.575120,0.179832,15.186363,10.251426,2263.887485,6497.800000,83.000000,6207.837728,26.012814,False,3,4,3,3,4,4,4,2019-02-08T19:54:07+00:00,2019-10-17 00:41:49.687791+00:00
spoc,178155732,396.02,PC,42.984364,-30.814529,5.910000,0.019000,1412.774640,0.002032,3.586159,0.000501,2.718758,0.175932,202.983060,20.501322,4,second candidate in system; follow-up in progress,4.438000,0.000000,2,1.304840,0.118929,1.980951,0.455593,1358.554169,6308.310000,52.745100,805.061095,9.274522,False,2,4,1,1,4,4,4,2019-02-08T20:04:48+00:00,2019-10-17 00:41:49.219203+00:00
spoc,237928815,703.01,PC,57.999569,-59.882613,10.178000,0.018000,1356.925163,0.002918,8.672898,0.000512,2.830063,0.502227,706.285402,69.417520,"4, 2",,4.547580,0.368997,1,0.852304,0.147665,2.313787,1.498072,771.495629,5384.000000,185.000000,83.724947,9.732352,False,1,4,1,1,4,4,4,2019-04-30T13:04:28+00:00,2019-10-17 00:41:47.349216+00:00
spoc,398733009,464.01,PC,32.169760,-9.046048,15.722000,0.029000,1411.561846,0.001430,0.818498,0.000082,0.944231,0.133635,54403.635797,4370.912000,4,bright stars nearby,5.599980,0.000000,1,0.180000,0.000000,4.470249,0.227883,5027.502494,31000.000000,0.000000,150983.740512,10.879834,False,3,4,3,3,4,4,4,2019-02-08T19:54:07+00:00,2019-10-17 00:41:41.862097+00:00
spoc,420049884,462.01,PC,36.276352,1.323725,10.605000,0.018000,1414.821002,0.004905,4.106842,0.001393,3.142685,0.698093,914.990786,103.691290,4,,4.459240,2.003710,1,0.918571,0.918571,2.807559,3.564245,1002.330958,5205.000000,183.000000,238.542397,9.138309,False,2,4,1,1,4,4,4,2019-02-08T19:54:07+00:00,2019-10-17 00:41:40.517143+00:00
qlp,399871011,943.01,PC,74.555118,8.980879,11.002000,0.017000,1444.270260,0.001060,12.356110,0.000830,5.963000,0.521000,7137.370000,1.939690,5,Warm Jupiter candidate,4.140000,0.610000,1,1.390000,0.150000,12.913800,1.396710,1187.000000,6620.200000,361.600000,330.367000,62.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.398117+00:00
qlp,167714792,945.01,PC,80.455318,-36.673845,11.072000,0.019000,1438.103470,0.003370,0.929510,0.000270,1.019000,0.277000,1370.570000,10.319800,5,Possible EB,4.040000,0.560000,1,1.490000,0.140000,6.087380,0.764724,2077.000000,7272.700000,339.900000,3092.220000,12.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:49.695544+00:00
qlp,248434716,940.01,PC,77.403629,-5.671142,10.904000,0.020000,1438.307260,0.001460,0.739500,0.000110,0.322000,0.094000,9605.500000,1630.900000,5,"Crowded field. Closest is dmag~2.3 with ~2.5"""" separation. OOT modulation phased to 2x period. Possible blended EB.",,,1,0.850000,0.040000,9.172630,3.801200,1249.000000,5100.200000,109.700000,404.769000,15.000000,False,2,4,2,2,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:45.617150+00:00
qlp,363914762,812.01,PC,89.235652,-49.006958,10.931000,0.018000,1445.329180,0.000940,13.865310,0.000320,6.439000,0.084000,6689.570000,0.318231,7,could be on 363914760,4.160000,0.470000,1,1.510000,0.130000,13.595800,1.130450,1130.000000,6728.500000,286.900000,271.291000,104.000000,False,3,4,3,3,4,4,4,2019-06-21T19:02:21+00:00,2019-10-17 00:41:40.399322+00:00
qlp,332660150,938.01,PC,63.032401,-12.118794,10.831000,0.019000,1445.179410,0.004130,8.808740,0.003260,4.283000,0.355000,1356.210000,1.789770,5,"Co-moving M dwarf 7.7"" away. Borderline Level 1 (Rp~4)",4.390000,0.450000,1,1.050000,0.050000,4.251810,0.250439,1035.000000,5762.500000,134.100000,190.748000,14.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:40.391188+00:00
qlp,146467675,955.01,PC,76.081912,-20.731265,9.678000,0.018000,1438.258730,0.002650,1.637150,0.000290,1.618000,0.174000,690.442000,1.108520,5,possibly an EB. May be on 146467673.,3.890000,0.100000,1,1.650000,0.100000,4.763470,0.342790,1522.000000,5947.500000,186.600000,890.825000,23.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:49.703244+00:00
qlp,44792534,954.01,PC,61.941081,-25.208702,9.751000,0.018000,1411.908550,0.001230,3.684700,0.000130,4.701000,0.480000,2045.150000,0.813896,5,evolved star; possible spot crossing,3.880000,0.380000,1,2.000000,0.060000,9.925660,0.369914,1742.000000,5597.400000,87.400000,1530.250000,93.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.406133+00:00
qlp,146434840,956.01,PC,75.360727,-22.382232,9.459000,0.018000,1445.265990,0.002420,17.954730,0.002500,3.139000,0.366000,5962.040000,570.356000,5,possibly an EB,4.220000,0.120000,1,1.770000,0.140000,14.995200,4.793640,1079.000000,6029.500000,244.800000,225.794000,23.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:50.617615+00:00
qlp,449050247,951.01,PC,67.551169,5.298850,10.044000,0.019000,1441.299300,0.000360,2.968450,0.000080,3.707000,0.043000,17064.800000,0.480494,5,GAIA shows two stars on target,4.350000,0.470000,1,1.400000,0.020000,20.185700,0.279842,1554.000000,5761.500000,36.800000,969.610000,212.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.419960+00:00
qlp,146438872,948.01,PC,75.531703,-22.711909,10.460000,0.018000,1442.135290,0.003150,12.700900,0.002170,3.208000,0.678000,2482.580000,35.001300,5,marginal,3.650000,0.110000,1,1.920000,0.100000,10.540200,1.370250,1129.000000,6092.900000,164.200000,270.518000,17.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:50.609627+00:00
qlp,92880568,958.01,PC,83.215859,-19.575054,10.924000,0.019000,1438.540710,0.000460,0.588400,0.000010,1.006000,0.107000,4384.720000,43.546000,"5, 6",V shaped.,4.170000,0.120000,1,1.310000,0.110000,9.566480,1.258240,2713.000000,5887.600000,262.800000,9001.730000,85.000000,False,3,4,3,3,4,4,4,2019-07-24T14:53:22+00:00,2019-10-17 00:41:42.429104+00:00
qlp,100757807,811.01,PC,88.030226,-32.925180,10.856000,0.033000,1438.252670,0.000850,25.176520,0.000120,4.456000,0.139000,10237.400000,4.618490,5,2x period (25 days); could be on companion 100757804,4.920000,0.160000,1,1.290000,0.080000,14.323200,0.956278,856.000000,5868.800000,181.700000,89.330500,42.000000,False,3,4,3,3,4,4,4,2019-06-21T19:00:01+00:00,2019-10-17 00:41:47.207994+00:00
qlp,245947683,950.01,PC,70.375077,14.815659,10.151000,0.017000,1439.354520,0.004870,1.142880,0.000590,1.699000,0.204000,1816.320000,6.920520,5,may be on 245947692,4.310000,0.360000,1,1.720000,0.060000,8.053460,0.564438,1589.000000,5125.800000,85.300000,1059.750000,9.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:46.219579+00:00
qlp,399870368,624.01,PC,74.552326,9.997998,9.298000,0.018000,1439.574820,0.000500,2.744360,0.000110,3.442000,0.062000,8443.520000,0.711940,5,Rstar = 2.11 Rsun in TIC. Rp = 23 Re. Likely hot Jupiter.,4.090000,1.390000,1,,,,,2238.000000,8124.300000,955.900000,4171.070000,142.000000,False,3,4,3,3,4,4,4,2019-04-23T16:01:54+00:00,2019-10-17 00:41:50.788555+00:00
qlp,319312479,952.01,PC,61.779473,-13.766913,10.043000,0.018000,1439.629220,0.003000,1.789800,0.000390,1.176000,0.329000,935.231000,4.193410,5,some odd-even,3.810000,0.700000,1,2.300000,0.060000,7.738060,0.552526,1703.000000,7047.000000,87.900000,1396.860000,18.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:49.710367+00:00
qlp,146520535,942.01,PC,76.649544,-20.245593,10.991000,0.018000,1441.571670,0.004960,4.327650,0.001730,3.181000,0.479000,1236.390000,2.594970,5,Probable young K dwarf. Transit is believable enough. Maybe also a signal at 10.15 days with Tc=1447?,4.340000,0.350000,1,0.910000,0.020000,3.513290,0.178947,1115.000000,4921.900000,54.700000,257.006000,11.000000,False,2,4,2,2,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:49.717382+00:00
qlp,249067445,957.01,PC,79.432442,-0.370093,8.942000,0.017000,1439.040960,0.002780,0.831200,0.000160,1.524000,0.476000,387.955000,3.231840,5,Rstar = 1.96 Rsun in TIC. Rp = 4 Re.,4.240000,0.410000,1,,,,,3657.000000,8476.200000,274.000000,29695.300000,19.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:50.463744+00:00
qlp,262330063,947.01,PC,78.318798,4.809983,10.567000,0.020000,1444.938200,0.001350,7.315230,0.001080,1.832000,0.168000,8225.000000,40.110800,5,needs follow-up to determine which star is source.,4.000000,0.490000,1,1.790000,0.090000,17.881300,1.516330,1031.000000,6251.500000,148.300000,187.784000,43.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:48.101132+00:00
qlp,449050248,953.01,PC,67.552308,5.298467,9.754000,0.600000,1441.299350,0.000330,2.968440,0.000080,3.663000,0.050000,13028.000000,0.468074,5,large but QLP does inflate Rp by ~10%,4.100000,0.060000,1,1.540000,0.050000,19.334300,0.583600,1559.000000,5772.000000,84.700000,981.423000,209.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.436913+00:00
qlp,408137826,941.01,PC,78.300421,6.546055,10.953000,0.018000,1440.480830,0.003110,8.511790,0.003970,3.835000,0.321000,2813.620000,3.061810,5,"Check star 17"""" away",4.330000,2.000000,1,1.270000,0.090000,7.407520,0.582054,958.000000,5582.300000,199.700000,140.227000,19.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.444264+00:00
qlp,425163745,937.01,PC,58.896747,-2.505904,10.819000,0.018000,1438.556680,0.000350,0.276640,0.000010,0.720000,0.012000,15669.300000,749.859000,5,V shaped; likely EB.,4.090000,0.470000,1,1.780000,0.170000,24.465100,5.829690,3104.000000,5341.600000,269.900000,15418.800000,121.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.056125+00:00
qlp,67772767,939.01,PC,63.786824,-7.315698,10.904000,0.019000,1445.903300,0.000970,7.611770,0.000700,4.354000,0.387000,5410.790000,1.781500,5,Check 67772765 but otherwise a good giant planet candidate,4.000000,0.160000,1,1.400000,0.190000,11.307300,1.548280,1221.000000,6310.300000,439.800000,369.963000,65.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:49.725038+00:00
qlp,189013222,949.01,PC,79.101844,-15.512539,10.227000,0.019000,1438.529420,0.006070,1.320760,0.000590,1.664000,0.441000,799.602000,3.390400,5,May also be on 189013224 in same pixel; v-shaped,,,1,0.880000,0.070000,2.728180,0.277379,1569.000000,5136.100000,201.100000,1007.810000,17.000000,False,2,4,1,1,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:42.071396+00:00
qlp,434234955,944.01,PC,63.811152,14.944800,11.093000,0.018000,1439.348800,0.004870,6.045480,0.005810,3.476000,0.605000,2419.820000,7.595830,5,Hint of secondary may be driven by momentum dumps in second orbit.,,,1,,,,,1375.000000,7003.000000,6.000000,594.963000,22.000000,False,3,4,3,3,4,4,4,2019-07-24T14:30:01+00:00,2019-10-17 00:41:46.194357+00:00
spoc,100990000,411.02,PC,54.819851,-42.762575,7.740000,0.019000,1385.730697,0.004150,4.040051,0.000633,3.228516,0.316352,166.390795,16.105507,"4, 3",,4.387740,0.262054,2,1.135290,0.125965,1.566935,0.545492,1257.807392,6101.000000,193.000000,591.531085,8.785104,False,2,4,1,1,4,4,4,2019-05-17T18:40:33+00:00,2019-10-17 00:41:49.166228+00:00
spoc,52280468,472.01,PC,99.866803,-33.540286,12.290000,0.018000,1468.725188,0.000065,0.568260,0.000003,1.093578,0.005602,82635.600105,403.073550,6,no GAIA radius with Teff 3869K; large planet around an M star if real,4.438000,0.000000,1,1.000000,0.000000,41.564594,7.770934,1254.071999,3294.000000,0.000000,584.535492,337.594330,False,3,4,3,3,4,4,4,2019-02-22T14:51:22+00:00,2019-10-17 00:41:45.625115+00:00
spoc,20178111,467.01,PC,89.897514,-40.395770,10.244000,0.018000,1468.622239,0.001911,1.734422,0.000265,2.183707,0.104703,1813.322633,142.087360,6,could be on 20178112,4.487570,0.273706,1,0.976838,0.120244,5.136750,0.694865,1510.845791,5890.000000,191.000000,1231.406829,16.904505,False,3,4,3,3,4,4,4,2019-02-27T22:16:31+00:00,2019-10-17 00:41:42.451536+00:00
spoc,306362738,479.01,KP,91.089454,-16.965303,10.770000,0.018000,1470.819699,0.000351,2.781764,0.000096,2.140641,0.025330,13196.879958,123.628300,6,WASP-49,4.429100,0.000000,1,0.980000,0.000000,12.284557,0.101323,1255.692248,5600.000000,0.000000,587.562209,115.488434,False,5,5,5,5,5,5,5,2019-02-27T22:16:31+00:00,2019-10-17 00:41:42.093764+00:00
spoc,33521996,468.01,KP,88.146797,-19.031654,13.292000,0.018000,1469.311680,0.000545,3.325285,0.000149,1.998280,0.045672,36142.733892,526.087400,6,HATS-6; GAIA Rstar=0.7Rsun,4.682550,0.000000,1,0.570000,0.000000,10.983007,0.176058,652.231554,3724.000000,0.000000,42.768914,68.375946,False,5,5,5,5,5,5,5,2019-02-27T22:16:31+00:00,2019-10-17 00:41:46.674462+00:00
spoc,59843967,474.01,KP,94.112075,-22.546884,12.696000,0.018000,1468.520650,0.000797,2.516825,0.000167,2.534952,0.066669,17324.826372,307.008360,6,HATS-4,4.501460,0.000000,1,0.930000,0.000000,12.260274,0.315132,1207.726912,5403.000000,0.000000,502.800819,34.093100,False,5,5,5,5,5,5,5,2019-02-27T22:16:31+00:00,2019-10-17 00:41:44.653034+00:00
spoc,4616072,466.01,KP,101.994258,-21.910706,12.829000,0.018000,1469.061662,0.002086,4.185990,0.000656,2.846073,0.152545,12941.972915,555.396670,6,HATS-45,4.200940,0.000000,1,1.561300,1.485490,19.057358,18.143288,1540.496591,6675.000000,195.000000,1330.956827,20.633278,False,5,5,5,5,5,5,5,2019-02-22T14:51:22+00:00,2019-10-17 00:41:44.486891+00:00
spoc,144700903,532.01,PC,85.079900,11.562900,12.663000,0.040000,1470.576303,0.001184,2.326811,0.000249,1.669099,0.169089,8583.056608,368.033800,6,,4.690390,0.330439,1,0.606000,0.086000,5.611109,1.093347,784.087910,3946.000000,69.000000,89.326441,20.497864,False,3,4,3,3,4,4,4,2019-03-28T00:07:14+00:00,2019-10-17 00:41:42.124636+00:00
spoc,170102285,477.01,KP,101.127585,-42.761845,11.682000,0.018000,1470.661164,0.000354,2.944405,0.000099,2.453360,0.028374,21404.512981,183.150360,6,WASP-23,4.557540,0.000000,1,0.770000,0.000000,11.440339,0.118370,1036.129723,5150.000000,0.000000,272.381453,123.089490,False,5,5,5,5,5,5,5,2019-02-27T22:16:31+00:00,2019-10-17 00:41:45.632616+00:00
spoc,156987351,476.01,PC,99.581432,-47.613869,8.853000,0.020000,1469.873622,0.001779,3.062959,0.000493,3.926219,0.061298,6560.316755,333.775820,6,check timing of possible pulsations; giant planet or EB; GAIA Rstar=2.3Rsun,4.116710,0.365191,1,1.945960,0.287747,16.945509,2.542714,2110.787580,7691.000000,215.000000,4691.363902,9.201258,False,3,4,3,3,4,4,4,2019-02-22T14:51:23+00:00,2019-10-17 00:41:41.118460+00:00
spoc,317548889,480.01,PC,88.378664,-16.264964,6.781000,0.020000,1469.565838,0.002004,6.866196,0.001569,3.556117,0.461265,345.232052,25.932364,6,centroid shift may be smaller than reported,4.438000,0.000000,1,1.625760,0.147934,3.083112,1.799577,1117.704692,6212.630000,49.005700,368.832599,12.347524,False,1,4,1,1,4,4,4,2019-02-27T22:16:31+00:00,2019-10-17 00:41:42.459506+00:00
spoc,52640302,473.01,KP,101.115035,-32.858403,11.988000,0.018000,1469.590346,0.000669,1.573285,0.000088,2.440019,0.050125,17145.070651,284.499480,6,WASP-64,4.387820,0.000000,1,1.060000,0.000000,14.274120,0.253362,1507.156379,5400.000000,0.000000,1219.422674,38.977436,False,5,5,5,5,5,5,5,2019-02-22T14:51:22+00:00,2019-10-17 00:41:46.667308+00:00
spoc,427348923,484.01,PC,83.531989,-0.207845,11.617000,0.018000,1468.427009,0.004125,4.730624,0.001619,4.319769,0.485811,2136.204613,160.966430,6,could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99.,4.570000,0.130000,1,0.693875,0.110429,3.153407,1.244616,743.478254,4425.000000,90.000000,72.209458,9.913417,False,3,4,3,3,4,4,4,2019-02-27T22:16:31+00:00,2019-10-17 00:41:48.108516+00:00
spoc,47911178,471.01,KP,98.351101,-23.486203,9.776000,0.018000,1470.303946,0.000269,3.585617,0.000084,2.720185,0.020000,12321.045878,75.382760,6,WASP-101,4.344350,0.000000,1,1.290000,0.000000,15.523709,0.073182,1426.087739,6400.000000,0.000000,977.475737,179.145030,False,5,5,5,5,5,5,5,2019-02-27T22:16:31+00:00,2019-10-17 00:41:42.147820+00:00
spoc,339672028,481.01,PC,110.512484,-57.384861,9.370000,0.018000,1470.316373,0.000823,10.331624,0.001158,5.817689,0.078783,4590.231151,67.776620,6,possible hot Jupiter,3.976990,0.288134,1,1.727140,0.226253,12.084461,1.596338,1042.000000,5760.000000,189.000000,195.859000,72.241066,False,3,4,3,3,4,4,4,2019-02-22T14:51:24+00:00,2019-10-18 21:39:00.630586+00:00
spoc,365639282,482.01,PC,81.398600,8.440900,13.088000,0.066000,1472.412790,0.004222,10.871700,0.005940,2.943958,0.429073,14603.372380,1752.640600,6,likely EB on 365639292; wrong period because triggering on spurious event at TJD 1469 instead of transit at TJD 1473. Transit is deeper than reported depth.,4.780920,0.353337,1,0.488000,0.074000,9.098964,23.361732,373.250606,3692.000000,65.000000,4.586940,11.663487,False,3,4,3,3,4,4,4,2019-02-27T22:16:31+00:00,2019-10-17 00:41:50.721567+00:00
spoc,172464366,478.01,PC,100.158828,-27.571419,11.056000,0.018000,1470.046418,0.000448,2.921685,0.000125,3.177910,0.030233,17562.445720,227.469020,6,centroid shift because of nearby bright star; some phase variation (non-synchronized) and possible secondary; DR2 RVs show 6.4 km/s scatter.,4.260740,0.377655,1,1.372660,0.228510,19.091127,3.182325,1576.118587,6332.000000,196.000000,1458.399693,79.508010,False,3,4,3,3,4,4,4,2019-02-22T14:51:23+00:00,2019-10-17 00:41:44.568729+00:00
spoc,33692729,469.01,PC,93.058225,-14.650035,8.719000,0.019000,1474.567411,0.001922,13.632935,0.002640,4.422229,0.176513,1207.715363,56.476704,6,,4.510100,0.263951,1,0.988478,0.110174,3.685246,0.458452,783.527882,6114.000000,194.000000,89.071512,19.369371,False,1,4,1,1,4,4,4,2019-02-27T22:16:31+00:00,2019-10-17 00:41:40.509451+00:00
spoc,37770169,470.01,PC,94.009658,-25.031129,10.650000,0.018000,1474.492121,0.002071,12.194398,0.002908,3.137287,0.334608,2609.354512,144.830180,6,bright star to N,4.572590,0.296210,1,0.832130,0.112169,4.255776,1.148177,683.649319,5418.000000,185.000000,51.624344,18.219587,False,3,4,3,3,4,4,4,2019-02-27T22:16:31+00:00,2019-10-17 00:41:45.647831+00:00
spoc,393414358,483.01,KP,94.336431,-38.323257,10.417000,0.018000,1469.697416,0.000664,4.378015,0.000271,5.415178,0.058142,7120.322643,63.151173,6,WASP-63,4.010690,0.000000,1,1.880000,0.000000,15.908963,0.229485,1405.364464,5570.000000,0.000000,921.885265,107.983900,False,5,5,5,5,5,5,5,2019-02-22T14:51:24+00:00,2019-10-17 00:41:44.446587+00:00
spoc,220459826,872.01,PC,74.868049,-55.929212,11.762000,0.018000,1411.714828,0.002313,2.239596,0.000114,1.289164,0.221951,1232.786958,114.081566,"5, 6, 4",SG1 to check neighbors in aperture,4.689510,0.200000,1,0.669096,0.153961,2.714413,0.764826,997.262675,4872.540000,125.000000,233.754113,10.078979,False,2,4,2,2,4,4,4,2019-07-12T16:20:28+00:00,2019-10-18 21:38:34.962230+00:00
spoc,427352241,485.01,PC,83.623049,-4.414893,9.969000,0.018000,1468.825486,0.002161,1.264563,0.000230,2.263794,0.161450,1627.937740,106.862656,6,2 stars in same pixel; dmag 0.4,4.289650,2.004680,1,1.267090,1.267090,8.411166,12.036409,1577.000000,6084.000000,193.000000,1027.020000,15.106661,False,3,4,3,3,4,4,4,2019-02-22T14:51:24+00:00,2019-10-17 00:41:42.475205+00:00
spoc,71512186,525.01,PC,90.169892,-8.468093,8.770000,0.018000,1471.035468,0.003723,14.821751,0.005283,6.071374,0.599665,486.159685,42.113205,6,possibly marginal,4.223740,0.333564,1,1.600590,0.188814,3.633732,1.194901,1064.850080,7064.000000,206.000000,303.860937,10.557674,False,3,4,3,3,4,4,4,2019-03-28T00:07:14+00:00,2019-10-17 00:41:50.845569+00:00
qlp,255760319,814.01,PC,99.714581,-53.107498,8.974000,0.018000,1359.733940,0.007110,7.210480,0.000450,2.671000,0.341000,250.094000,0.643423,"8, 6",likely BEB; eclipse on a lower left neighbor,3.910000,0.330000,1,2.140000,0.060000,3.718800,0.212937,930.000000,5920.400000,78.300000,124.246000,14.000000,False,3,4,3,3,4,4,4,2019-06-21T19:17:58+00:00,2019-10-17 00:41:46.795179+00:00
spoc,100608026,475.01,PC,86.747994,-32.533083,10.773000,0.018000,1442.492020,0.003881,8.259618,0.001151,2.557065,0.301334,1514.240261,132.647900,"5, 6",,4.600150,0.224825,1,0.665406,0.063972,2.962175,0.433395,562.250981,4105.000000,171.000000,23.617933,12.239309,False,2,4,1,1,4,4,4,2019-05-17T18:40:33+00:00,2019-10-17 00:41:42.192316+00:00
